SPXT,20210930,9126.65,9150.93,8993.6,8994.83,0
SQTR,20210930,4328.13,4367.9,4293.5,4293.71,0
SRFI,20210930,634.9,637.84,624.58,624.6,280179800
SRIC,20210930,4693.48,4722.35,4658.75,4706.35,0
SRIE,20210930,5034.3,5077.33,4996.41,5053.98,0
SRMP,20210930,2533.56,2542.7,2493.56,2493.81,0
SRPR,20210930,205.39,206.12,203.15,203.15,0
SRTR,20210930,621.22,623.91,611.3,611.31,0
SRWI,20210930,11094.35,11130.95,10912.51,10913.62,0
SS1E,20210930,4257.42,4284.18,4182.16,4182.37,0
SS1J,20210930,1648.98,1656.56,1620.65,1628.3,0
SS2E,20210930,5248.58,5248.58,5102.1,5102.67,0
SS2J,20210930,5828.09,5846.21,5705.42,5705.57,0
SS3E,20210930,18684.26,18845.6,18394.67,18396.66,0
SS3J,20210930,5552.5,5567.57,5443.8,5443.9,0
SS4E,20210930,17714.79,17891.02,17591.89,17592.06,0
SS4J,20210930,5540.11,5574.18,5448.03,5448.42,0
SS5E,20210930,1643.43,1648.98,1626.8,1626.95,0
SS5J,20210930,1554.91,1563.69,1546.68,1546.71,0
SSAE,20210930,397.19,401.07,395.41,400.75,0
SSAI,20210930,674.65,681.24,671.63,680.69,0
SSAU,20210930,448.84,453.36,447.34,453.14,0
SSAX,20210930,6046.78,6054.97,5967.84,6021.36,0
SSBE,20210930,3188.09,3215.3,3164.31,3200.55,0
SSBR,20210930,2958.08,2991.64,2951.34,2981.5,0
SSCA,20210930,374.4,376.69,372.96,376.16,0
SSCB,20210930,285.45,288.69,285.41,288.26,0
SSCE,20210930,358.76,361.27,358.65,359.35,0
SSCH,20210930,630.41,636.23,626.71,635.17,0
SSCK,20210930,330.22,332.57,329.27,331.89,0
SSCL,20210930,233.29,235.36,231.3,232.58,0
SSCM,20210930,14754.63,14835.49,14591.96,14594.28,0
SSCP,20210930,241.98,243.8,241.65,243.28,0
SSCQ,20210930,559.44,567.58,559.37,566.53,0
SSCS,20210930,463.06,466.31,463.02,465.03,0
SSCU,20210930,462.71,467.28,461.12,462.2,0
SSCW,20210930,371.13,373.59,371.01,371.75,0
SSDI,20210930,1.22,1.52,1.22,1.52,0
SSEN,20210930,300.97,302.96,299.5,299.63,0
SSER,20210930,232.73,233.24,232.22,232.69,0
SSEW,20210930,451.86,453.49,447.54,451.21,0
SSFD,20210930,58.62,62.06,0.01,6.89,0
SSFI,20210930,31.03,34.48,13.79,13.79,0
SSGC,20210930,382.01,385.19,379.53,384.12,0
SSGD,20210930,5091.78,5091.78,5019.07,5021.49,0
SSGE,20210930,1766.66,1779.74,1751.75,1758.32,0
SSGF,20210930,1673.67,1681.88,1660.3,1661.77,0
SSGH,20210930,4732.68,4774.62,4701.48,4701.81,0
SSGI,20210930,8770.19,8849.07,8724.78,8724.96,0
SSGL,20210930,3318.58,3331.59,3293.15,3293.26,0
SSGM,20210930,3452.01,3480.12,3446,3446.32,0
SSGN,20210930,3569.61,3578.15,3526.85,3527.02,0
SSGO,20210930,420.86,427.78,411.41,421.99,0
SSGP,20210930,258.77,260.93,257.09,260.2,0
SSGR,20210930,468.12,471.95,465.01,470.63,0
SSGS,20210930,3398.81,3411.02,3361.53,3361.8,0
SSGT,20210930,1738.52,1747.52,1731.67,1732.15,0
SSGU,20210930,1790.76,1793.28,1770.52,1772.69,0
SSGX,20210930,400.85,407.44,391.85,401.92,0
SSGZ,20210930,725.24,737.16,708.96,727.18,0
SSHE,20210930,2031.84,2055.81,2028.73,2031.81,0
SSHJ,20210930,2295.58,2302.78,2277.19,2298.68,0
SSHX,20210930,4206.27,4234.15,4163.78,4163.98,0
SSIA,20210930,127.92,131.41,127.92,131.36,0
SSIB,20210930,37.22,38.24,37.22,38.23,0
SSIC,20210930,67.37,69.21,67.37,69.19,0
SSIP,20210930,122.17,122.96,122.08,122.78,0
SSIS,20210930,128.29,129.12,128.19,128.92,0
SSIT,20210930,151.89,152.87,151.77,152.64,0
SSLF,20210930,1398.25,1408.18,1398.03,1405.51,0
SSLS,20210930,228.7,229.29,228.15,228.77,0
SSMI,20210930,11726.42,11734.61,11586.3,11642.45,0
SSNI,20210930,299.13,303.6,299.11,301.08,0
SSOF,20210930,62.06,62.06,31.03,34.48,0
SSOH,20210930,75.86,75.86,68.96,68.96,0
SSPA,20210930,1737.75,1746.05,1729.5,1731.38,0
SSPE,20210930,1814.9,1829.58,1807.94,1811.4,0
SSPF,20210930,741.74,747.36,740.02,742.67,0
SSPI,20210930,3224.19,3294.72,3209.15,3209.95,0
SSPL,20210930,1607.85,1623.47,1596.63,1596.64,0
SSPN,20210930,9880.61,9906.12,9734.87,9735.84,0
SSPT,20210930,934.18,940.97,930.95,931.27,0
SSPU,20210930,1905.71,1921.29,1892.03,1893.67,0
SSRF,20210930,812.27,812.34,808.78,811.15,0
SSRW,20210930,13318.32,13318.32,12979.06,12979.47,0
SSTH,20210930,86.2,86.2,86.2,86.2,0
SSTU,20210930,480.04,481.66,475.19,475.23,0
SSTW,20210930,27.58,34.48,3.44,3.44,0
SSUC,20210930,404.71,408.3,402.04,407.15,0
SSUP,20210930,70.77,71.39,70.3,71.19,0
SSUT,20210930,128.07,129.19,127.21,128.82,0
SSWP,20210930,109.52,109.92,108.47,109.36,0
STCE,20210930,1424.3,1429.15,1414.15,1418.84,0
STCL,20210930,1383.65,1389.33,1371.34,1378.17,0
STFE,20210930,2256.14,2268.89,2237.69,2237.69,0
STFU,20210930,2192.63,2204.89,2172.73,2173.55,0
STI,20210930,3090.32,3097.59,3085.44,3086.7,0
STIC,20210930,1429.45,1447.75,1399.64,1447.75,0
STIF,20210930,2029.49,2040.06,2027.57,2027.85,0
STIL,20210930,1147.17,1168.94,1124.79,1153.19,0
STIR,20210930,2657.17,2672.77,2651.56,2654.67,0
STIS,20210930,1150.89,1186.57,1147.13,1186.57,0
STMP,20210930,202.9,204.09,201.73,201.9,0
STNC,20210930,749.51,752.07,747.79,749.8,28229700
STNU,20210930,797.97,798.76,795.41,798.28,28229700
STRA,20210930,198.97,199.78,197.78,197.78,0
STRB,20210930,145.55,145.78,145.07,145.07,0
STRC,20210930,169.78,170.26,168.99,168.99,0
STRD,20210930,138.59,138.73,138.23,138.23,0
STRL,20210930,5174.18,5232.92,5142.98,5168.57,0
STRN,20210930,8014.37,8035.69,7897.53,7898.61,0
STRS,20210930,90.13,91.21,89.65,91.2,0
STRT,20210930,430.46,431.53,425.95,425.95,0
STRU,20210930,1597.36,1603.27,1569.23,1569.23,0
STSI,20210930,365.49,372.6,358.52,363.54,0
STSU,20210930,1662.76,1671.45,1653.2,1669.3,0
STSY,20210930,1570.1,1575.99,1557.33,1573.62,0
STTR,20210930,3585.37,3621.14,3547.53,3547.84,0
SUCD,20210930,606.99,607.68,596.87,596.95,0
SUCS,20210930,535.94,537.52,526.03,526.03,0
SUEP,20210930,324.62,325.63,319.98,320.1,0
SUFD,20210930,71.42,71.42,14.28,17.85,0
SUFI,20210930,0.01,3.57,0.01,0.01,0
SUFP,20210930,284.81,286.13,280.18,280.19,0
SUHC,20210930,610.18,615.78,602.26,602.36,0
SUIP,20210930,529.63,531.65,518.41,518.43,0
SUJP,20210930,161.31,161.45,159.67,159.73,0
SUKP,20210930,1415.55,1426.02,1409.17,1412.07,0
SUKS,20210930,1159.46,1167.04,1156.29,1157.9,0
SUMI,20210930,463.11,466.16,455.71,455.75,0
SUNI,20210930,373.92,381.37,372.97,379.04,0
SUOF,20210930,14.28,14.28,10.71,14.28,0
SUOH,20210930,25,28.57,17.85,17.85,0
SUPI,20210930,417.77,419.24,413.84,414.32,0
SURI,20210930,374.8,376.25,368.41,368.43,0
SUTH,20210930,50,50,35.71,35.71,0
SUTP,20210930,380.36,384.27,377.83,377.83,0
SUTW,20210930,0.01,0.01,0.01,0.01,0
SVFD,20210930,33.84,44.61,6.15,6.15,0
SVFI,20210930,30.76,30.76,10.76,10.76,0
SVOF,20210930,61.53,66.15,47.69,47.69,0
SVOH,20210930,70.76,72.3,60,60,0
SVTH,20210930,70.76,70.76,64.61,64.61,0
SVTR,20210930,207.01,208.93,206.74,206.74,0
SVTW,20210930,18.46,20,3.07,3.07,0
SW0B,20210930,50.07,50.79,49.98,50.53,0
SW0C,20210930,96,97.05,95.88,96.68,0
SW0D,20210930,142.24,143.06,141.88,142.19,0
SW0E,20210930,156.34,156.66,155.21,155.4,0
SW0F,20210930,158.35,159.61,158.04,158.32,0
SW0G,20210930,208.27,210.73,208.24,209.77,0
SW0H,20210930,71.02,71.58,71.02,71.31,0
SW0I,20210930,254.18,256.88,253.35,254.67,0
SW1A,20210930,61.13,61.31,60.38,60.51,0
SW1B,20210930,533.33,537.22,533.28,535.77,0
SW1C,20210930,350.02,354.06,349.75,353.39,0
SW1J,20210930,97.55,98.08,97.3,97.86,0
SWFI,20210930,1544.83,1551.89,1520.01,1520.05,0
SWIB,20210930,3524.92,3554.43,3516.82,3525.96,0
SWIT,20210930,4109.68,4142.85,4084.51,4094.6,0
SXTR,20210930,946.67,949.85,937.82,938.84,0
SYFD,20210930,4.76,14.28,1.58,4.76,0
SYFI,20210930,39.68,41.26,31.74,33.33,0
SYOF,20210930,42.85,44.44,38.09,38.09,0
SYOH,20210930,52.38,53.96,42.85,42.85,0
SYTH,20210930,61.9,63.49,53.96,53.96,0
SYTR,20210930,1513.58,1516.94,1484.36,1484.42,0
SYTW,20210930,36.5,42.85,28.57,28.57,0
SZTR,20210930,5164.45,5176.72,5075.71,5080,0
TACK,20210930,9999,10447,9329,9523,0
TACX,20210930,-1,447,-671,-477,0
TICK,20210930,10002,11023,9008,9568,0
TICX,20210930,2,1023,-992,-432,0
TOOC,20210930,23384.86,23453.62,23238.66,23252.86,253270300
TQCK,20210930,9997,11021,9086,9895,0
TQCX,20210930,-3,1021,-914,-105,0
TRIA,20210930,1.28,1.48,0.19,0.62,0
TRIN,20210930,136.93,136.93,0.2,1.76,0
TRIQ,20210930,0.13,7.06,0.06,0.57,0
TTCD,20210930,259.87,260.07,254.98,255.2,4686400
TTCS,20210930,713.77,717.09,712,714.22,5004100
TTEN,20210930,143.84,145.98,141.97,144.61,43603300
TTFS,20210930,375.36,376.32,370.74,371.94,41239000
TTGD,20210930,262.8,267.07,262.15,263.7,77561700
TTHC,20210930,58.08,58.71,57.3,58.16,7135200
TTIN,20210930,368.78,370.54,363.72,364.1,26108100
TTMT,20210930,297.64,300.85,297.17,297.81,60386400
TTRE,20210930,367.83,368.57,364.33,366.36,11922700
TTTK,20210930,220.71,224.05,219.74,220.1,9725200
TTTS,20210930,190.04,190.3,189,189.48,10599500
TTUT,20210930,330.07,331.01,327.94,329.07,8487900
TWII,20210930,16886.57,16994.21,16767.2,16934.77,0
TXBE,20210930,215.95,219.78,215.95,217.65,68772000
TXBM,20210930,157.65,160.21,157.04,157.25,68772000
TXCT,20210930,215.08,215.77,212.45,213.42,5820800
TXCX,20210930,20184.18,20243.53,20057.99,20070.25,253270300
TXDC,20210930,154.07,154.36,153.03,153.12,188096000
TXDE,20210930,408.5,409.16,403.2,404.48,24358900
TXDV,20210930,317.18,317.57,314.63,315.21,93069200
TXEI,20210930,124.33,124.49,123.5,123.7,113845300
TXEW,20210930,193.34,193.9,192.29,192.41,117409800
TXFO,20210930,1204.74,1210.11,1198.36,1201.92,135860500
TXGM,20210930,93.43,94.64,93.43,93.47,197841200
TXOE,20210930,195.6,196.91,193.42,195.13,32902100
TXPR,20210930,696.14,697.68,696.14,697.68,1741600
TXSC,20210930,138.76,139.16,137.48,137.96,0
TXSI,20210930,192.96,194.22,191.69,191.9,25245300
TXSX,20210930,1211.29,1214.37,1202.46,1203.34,117409800
TXTW,20210930,754.07,759.1,751.28,754.53,93700200
UNCA,20210930,18,19,3,10,6681800
UNCC,20210930,63,143,63,139,24550600
UNCE,20210930,50,68,30,68,35296900
UNCN,20210930,89,89,40,53,65687800
UNCQ,20210930,183,183,103,133,82912500
UNCS,20210930,122,181,122,181,11428200
UNCT,20210930,290,290,158,196,155282100
UNCU,20210930,194,395,194,395,10415590000
UNCV,20210930,133,350,133,350,35390600
UNCX,20210930,318,671,318,670,71369500
UOI,20210930,52.47,53.26,51.33,52.58,0
UTY,20210930,844.29,844.35,833.55,834.93,0
UVCA,20210930,0.25,8.66,0.03,6.68,0
UVCC,20210930,2.42,25,1.36,24.55,0
UVCE,20210930,0.67,52.51,0.67,35.29,0
UVCN,20210930,1.47,84.27,1.47,65.68,0
UVCQ,20210930,1.53,82.91,1.53,82.91,0
UVCS,20210930,1.12,17.47,1.12,11.42,0
UVCT,20210930,3.27,166.41,3.27,155.28,0
UVCU,20210930,783.52,10415.58,652.04,10415.58,0
UVCV,20210930,3.81,35.39,3.81,35.39,0
UVCX,20210930,7.36,71.68,7.05,71.36,0
VLA,20210930,9513.98,9548.82,9392.5,9392.5,0
VLG,20210930,653.89,656.21,645.38,645.38,0
XAU,20210930,117.76,121,117.69,118.96,0
XAX,20210930,3221.28,3270.36,3209.04,3230.79,0
XDS,20210930,106.91,107.32,106.87,107.27,0
XOI,20210930,1108.48,1118.71,1099.37,1103.21,0
Y0FD,20210930,29.51,36.89,29.51,36.89,0
Y0FI,20210930,30.02,31.55,29.77,31.04,0
Y0OF,20210930,29.77,30.53,29,29.77,0
Y0OH,20210930,31.29,31.29,28.49,30.27,0
Y0TH,20210930,36.89,37.15,36.13,37.15,0
Y0TW,20210930,26.97,28.75,25.69,28.75,0
Y1FD,20210930,16.66,20.83,12.5,12.5,0
Y1FI,20210930,29.16,29.16,20.83,29.16,0
Y1OF,20210930,41.66,45.83,37.5,37.5,0
Y1OH,20210930,70.83,70.83,66.66,66.66,0
Y1TH,20210930,83.33,87.5,83.33,83.33,0
Y1TW,20210930,8.33,12.5,4.16,8.33,0
Y2FD,20210930,10,10,5,10,0
Y2FI,20210930,25,25,15,25,0
Y2OF,20210930,40,45,35,35,0
Y2OH,20210930,75,75,70,70,0
Y2TH,20210930,90,95,90,90,0
Y2TW,20210930,5,5,0.01,5,0
Y3FD,20210930,86,86,72.66,79.33,0
Y3FI,20210930,73,73,66.33,70,0
Y3OF,20210930,80.33,80.33,75.66,77.33,0
Y3OH,20210930,90.33,90.33,85.33,87.66,0
Y3TH,20210930,92.33,92.33,89.66,91.33,0
Y3TW,20210930,71,71,63,68.66,0
Y5FD,20210930,27.94,35.37,22.7,24.01,0
Y5FI,20210930,32.75,34.06,27.94,30.56,0
Y5OF,20210930,44.54,45.41,39.3,40.61,0
Y5OH,20210930,53.71,54.14,50.65,51.09,0
Y5TH,20210930,61.57,62,58.95,59.38,0
Y5TW,20210930,24.45,24.89,17.9,17.9,0
Y6FD,20210930,7.69,7.69,7.69,7.69,0
Y6FI,20210930,38.46,38.46,23.07,30.76,0
Y6OF,20210930,38.46,38.46,38.46,38.46,0
Y6OH,20210930,38.46,38.46,38.46,38.46,0
Y6TH,20210930,53.84,53.84,53.84,53.84,0
Y6TW,20210930,15.38,15.38,7.69,7.69,0
Y7FD,20210930,53.84,69.23,38.46,46.15,0
Y7FI,20210930,15.38,23.07,15.38,23.07,0
Y7OF,20210930,53.84,53.84,46.15,46.15,0
Y7OH,20210930,46.15,46.15,38.46,46.15,0
Y7TH,20210930,46.15,46.15,38.46,46.15,0
Y7TW,20210930,23.07,23.07,15.38,15.38,0
Y8FD,20210930,61.53,92.3,53.84,84.61,0
Y8FI,20210930,92.3,92.3,92.3,92.3,0
Y8OF,20210930,84.61,84.61,84.61,84.61,0
Y8OH,20210930,84.61,84.61,84.61,84.61,0
Y8TH,20210930,100,100,100,100,0
Y8TW,20210930,92.3,100,92.3,92.3,0
Y9FD,20210930,28.57,46.42,3.57,21.42,0
Y9FI,20210930,39.28,39.28,17.85,32.14,0
Y9OF,20210930,67.85,71.42,46.42,57.14,0
Y9OH,20210930,78.57,82.14,75,75,0
Y9TH,20210930,89.28,89.28,85.71,85.71,0
Y9TW,20210930,32.14,32.14,14.28,14.28,0
YAFD,20210930,25,71.15,25,44.23,0
YAFI,20210930,5.76,11.53,5.76,7.69,0
YAOF,20210930,3.84,5.76,3.84,3.84,0
YAOH,20210930,7.69,7.69,7.69,7.69,0
YATH,20210930,7.69,11.53,7.69,9.61,0
YATW,20210930,1.92,11.53,1.92,3.84,0
YBFD,20210930,22.22,22.22,11.11,11.11,0
YBFI,20210930,22.22,33.33,11.11,22.22,0
YBOF,20210930,11.11,11.11,11.11,11.11,0
YBOH,20210930,22.22,22.22,22.22,22.22,0
YBTH,20210930,22.22,22.22,22.22,22.22,0
YBTW,20210930,22.22,22.22,22.22,22.22,0
YCFD,20210930,40,43.33,3.33,6.66,0
YCFI,20210930,43.33,43.33,30,30,0
YCOF,20210930,66.66,66.66,56.66,56.66,0
YCOH,20210930,70,70,60,63.33,0
YCTH,20210930,80,80,73.33,73.33,0
YCTW,20210930,33.33,33.33,20,20,0
YDFD,20210930,22.64,60.37,22.64,28.3,0
YDFI,20210930,20.75,22.64,18.86,20.75,0
YDOF,20210930,18.86,20.75,16.98,16.98,0
YDOH,20210930,18.86,18.86,18.86,18.86,0
YDTH,20210930,22.64,24.52,20.75,20.75,0
YDTW,20210930,20.75,22.64,15.09,15.09,0
YEFD,20210930,20,20,12,16,0
YEFI,20210930,24,24,16,24,0
YEOF,20210930,48,52,44,44,0
YEOH,20210930,76,76,72,72,0
YETH,20210930,88,92,88,88,0
YETW,20210930,8,8,4,8,0
YFFD,20210930,10.52,15.78,10.52,15.78,0
YFFI,20210930,36.84,42.1,36.84,36.84,0
YFOF,20210930,52.63,57.89,47.36,52.63,0
YFOH,20210930,68.42,68.42,57.89,57.89,0
YFTH,20210930,73.68,73.68,73.68,73.68,0
YFTW,20210930,15.78,21.05,15.78,15.78,0
YGFD,20210930,28.57,42.85,14.28,28.57,0
YGFI,20210930,14.28,14.28,14.28,14.28,0
YGOF,20210930,28.57,28.57,28.57,28.57,0
YGOH,20210930,42.85,42.85,42.85,42.85,0
YGTH,20210930,57.14,57.14,42.85,57.14,0
YGTW,20210930,14.28,14.28,14.28,14.28,0
YHFD,20210930,18.75,25,12.5,12.5,0
YHFI,20210930,12.5,12.5,12.5,12.5,0
YHOF,20210930,18.75,18.75,18.75,18.75,0
YHOH,20210930,37.5,37.5,37.5,37.5,0
YHTH,20210930,50,50,43.75,43.75,0
YHTW,20210930,6.25,12.5,6.25,6.25,0
YIFD,20210930,32.65,40.81,20.4,24.48,0
YIFI,20210930,42.85,42.85,34.69,42.85,0
YIOF,20210930,55.1,57.14,48.97,51.02,0
YIOH,20210930,67.34,67.34,59.18,61.22,0
YITH,20210930,75.51,75.51,75.51,75.51,0
YITW,20210930,32.65,38.77,22.44,22.44,0
YJFD,20210930,41.93,70.96,35.48,41.93,0
YJFI,20210930,16.12,22.58,16.12,22.58,0
YJOF,20210930,22.58,22.58,16.12,16.12,0
YJOH,20210930,22.58,22.58,19.35,19.35,0
YJTH,20210930,25.8,35.48,25.8,29.03,0
YJTW,20210930,22.58,25.8,9.67,22.58,0
YKFD,20210930,39.39,69.69,33.33,42.42,0
YKFI,20210930,21.21,27.27,21.21,27.27,0
YKOF,20210930,27.27,27.27,21.21,21.21,0
YKOH,20210930,27.27,27.27,24.24,24.24,0
YKTH,20210930,30.3,39.39,30.3,33.33,0
YKTW,20210930,21.21,27.27,12.12,24.24,0
YLFD,20210930,27.94,35.37,22.7,24.01,0
YLFI,20210930,32.75,34.06,27.94,30.56,0
YLOF,20210930,44.54,45.41,39.3,40.61,0
YLOH,20210930,53.71,54.14,50.65,51.09,0
YLTH,20210930,61.57,62,58.95,59.38,0
YLTW,20210930,24.45,24.89,17.9,17.9,0
YMFD,20210930,20,35,5,10,0
YMFI,20210930,20,20,15,15,0
YMOF,20210930,15,20,15,15,0
YMOH,20210930,15,15,15,15,0
YMTH,20210930,20,20,20,20,0
YMTW,20210930,20,20,10,10,0
YNFD,20210930,26.92,34.61,22.22,23.5,0
YNFI,20210930,32.47,33.76,27.77,30.34,0
YNOF,20210930,44.87,45.72,39.31,41.02,0
YNOH,20210930,53.84,54.27,50.85,51.28,0
YNTH,20210930,61.53,61.96,58.97,59.4,0
YNTW,20210930,24.35,24.78,17.52,17.52,0
YOFD,20210930,29.65,34.3,20.34,23.83,0
YOFI,20210930,33.72,34.88,27.9,30.81,0
YOOF,20210930,48.25,48.83,41.27,43.02,0
YOOH,20210930,58.13,58.72,54.65,55.23,0
YOTH,20210930,67.44,67.44,63.95,64.53,0
YOTW,20210930,25,25.58,18.02,18.02,0
YPFD,20210930,28.57,42.85,0.01,14.28,0
YPFI,20210930,42.85,42.85,0.01,28.57,0
YPOF,20210930,42.85,42.85,14.28,28.57,0
YPOH,20210930,71.42,85.71,57.14,57.14,0
YPTH,20210930,100,100,100,100,0
YPTW,20210930,42.85,42.85,14.28,14.28,0
YQFD,20210930,27.9,32.55,9.3,19.76,0
YQFI,20210930,29.06,29.06,18.6,24.41,0
YQOF,20210930,50,51.16,39.53,41.86,0
YQOH,20210930,61.62,62.79,58.13,58.13,0
YQTH,20210930,67.44,67.44,65.11,65.11,0
YQTW,20210930,23.25,23.25,13.95,15.11,0
YRFD,20210930,24,28,13.33,21.33,0
YRFI,20210930,34.66,34.66,26.66,33.33,0
YROF,20210930,44,45.33,34.66,37.33,0
YROH,20210930,61.33,62.66,56,57.33,0
YRTH,20210930,74.66,76,70.66,72,0
YRTW,20210930,26.66,29.33,20,20,0
YSFD,20210930,41.66,48.33,28.33,33.33,0
YSFI,20210930,40,43.33,28.33,35,0
YSOF,20210930,51.66,55,46.66,48.33,0
YSOH,20210930,66.66,68.33,61.66,61.66,0
YSTH,20210930,71.66,71.66,71.66,71.66,0
YSTW,20210930,28.33,31.66,21.66,21.66,0
YTFD,20210930,23.07,33.13,19.52,20.71,0
YTFI,20210930,30.17,30.76,26.62,28.99,0
YTOF,20210930,42.01,43.19,36.68,37.86,0
YTOH,20210930,49.11,49.11,46.74,47.33,0
YTTH,20210930,57.98,58.57,54.43,55.02,0
YTTW,20210930,23.07,23.07,16.56,16.56,0
YUFD,20210930,21.05,73.68,21.05,36.84,0
YUFI,20210930,5.26,7.89,5.26,5.26,0
YUOF,20210930,2.63,5.26,2.63,2.63,0
YUOH,20210930,5.26,5.26,5.26,5.26,0
YUTH,20210930,5.26,7.89,5.26,5.26,0
YUTW,20210930,0.01,10.52,0.01,2.63,0
YVFD,20210930,29.52,69.52,29.52,42.85,0
YVFI,20210930,16.19,20.95,16.19,19.04,0
YVOF,20210930,17.14,18.09,15.23,15.23,0
YVOH,20210930,19.04,20,18.09,18.09,0
YVTH,20210930,21.9,25.71,21.9,23.8,0
YVTW,20210930,9.52,15.23,9.52,12.38,0
YWFD,20210930,30,54,28,36,0
YWFI,20210930,42,48,42,48,0
YWOF,20210930,44,46,44,44,0
YWOH,20210930,50,50,50,50,0
YWTH,20210930,54,56,54,54,0
YWTW,20210930,42,46,34,38,0
YXFD,20210930,40,66.66,33.33,53.33,0
YXFI,20210930,73.33,80,73.33,80,0
YXOF,20210930,60,66.66,60,60,0
YXOH,20210930,80,80,73.33,80,0
YXTH,20210930,93.33,93.33,93.33,93.33,0
YXTW,20210930,60,73.33,53.33,60,0
YYFD,20210930,40,43.33,3.33,6.66,0
YYFI,20210930,43.33,43.33,30,30,0
YYOF,20210930,66.66,66.66,56.66,56.66,0
YYOH,20210930,70,70,60,63.33,0
YYTH,20210930,80,80,73.33,73.33,0
YYTW,20210930,33.33,33.33,20,20,0
YZFD,20210930,24,32,12,24,0
YZFI,20210930,26,26,10,20,0
YZOF,20210930,52,54,42,44,0
YZOH,20210930,74,76,64,64,0
YZTH,20210930,84,84,80,80,0
YZTW,20210930,16,18,10,10,0
Z0FD,20210930,62.5,75,50,62.5,0
Z0FI,20210930,75,87.5,75,87.5,0
Z0OF,20210930,75,87.5,75,75,0
Z0OH,20210930,87.5,87.5,87.5,87.5,0
Z0TH,20210930,100,100,100,100,0
Z0TW,20210930,75,75,62.5,62.5,0
Z1FD,20210930,95.33,95.33,83.89,90.67,0
Z1FI,20210930,86.44,86.44,80.5,85.16,0
Z1OF,20210930,91.1,92.37,88.98,90.67,0
Z1OH,20210930,96.61,96.61,94.49,96.61,0
Z1TH,20210930,97.03,97.03,97.03,97.03,0
Z1TW,20210930,83.89,83.89,76.69,82.62,0
Z2FD,20210930,41.66,48.33,28.33,33.33,0
Z2FI,20210930,40,43.33,28.33,35,0
Z2OF,20210930,51.66,55,46.66,48.33,0
Z2OH,20210930,66.66,68.33,61.66,61.66,0
Z2TH,20210930,71.66,71.66,71.66,71.66,0
Z2TW,20210930,28.33,31.66,21.66,21.66,0
Z3FD,20210930,41.66,48.33,28.33,33.33,0
Z3FI,20210930,40,43.33,28.33,35,0
Z3OF,20210930,51.66,55,46.66,48.33,0
Z3OH,20210930,66.66,68.33,61.66,61.66,0
Z3TH,20210930,71.66,71.66,71.66,71.66,0
Z3TW,20210930,28.33,31.66,21.66,21.66,0
Z5FD,20210930,26.87,39.2,26.87,31.71,0
Z5FI,20210930,39.2,39.2,35.68,36.56,0
Z5OF,20210930,42.29,42.73,37.44,38.76,0
Z5OH,20210930,45.81,46.69,41.4,45.37,0
Z5TH,20210930,55.5,56.82,54.18,55.5,0
Z5TW,20210930,35.68,36.56,27.75,30.83,0
Z6FD,20210930,22.35,30.58,17.64,22.35,0
Z6FI,20210930,32.94,34.11,28.23,29.41,0
Z6OF,20210930,44.7,45.88,37.64,40,0
Z6OH,20210930,51.76,54.11,47.05,49.41,0
Z6TH,20210930,65.88,68.23,63.52,64.7,0
Z6TW,20210930,29.41,29.41,17.64,18.82,0
Z7FD,20210930,13.04,34.78,8.69,13.04,0
Z7FI,20210930,13.04,17.39,13.04,17.39,0
Z7OF,20210930,8.69,8.69,4.34,4.34,0
Z7OH,20210930,4.34,4.34,4.34,4.34,0
Z7TH,20210930,8.69,8.69,8.69,8.69,0
Z7TW,20210930,17.39,21.73,13.04,13.04,0
Z8FD,20210930,20,26.66,13.33,13.33,0
Z8FI,20210930,6.66,13.33,6.66,13.33,0
Z8OF,20210930,6.66,6.66,0.01,0.01,0
Z8OH,20210930,6.66,6.66,6.66,6.66,0
Z8TH,20210930,6.66,6.66,6.66,6.66,0
Z8TW,20210930,13.33,20,13.33,13.33,0
Z9FD,20210930,50,60,0.01,0.01,0
Z9FI,20210930,60,60,30,40,0
Z9OF,20210930,40,50,20,30,0
Z9OH,20210930,80,90,70,70,0
Z9TH,20210930,90,90,90,90,0
Z9TW,20210930,40,40,10,10,0
ZAFD,20210930,40,50,0.01,0.01,0
ZAFI,20210930,50,50,20,30,0
ZAOF,20210930,60,60,40,50,0
ZAOH,20210930,90,100,80,80,0
ZATH,20210930,100,100,100,100,0
ZATW,20210930,40,40,10,10,0
ZBFD,20210930,50,60,0.01,0.01,0
ZBFI,20210930,60,60,30,40,0
ZBOF,20210930,60,70,30,40,0
ZBOH,20210930,80,80,70,70,0
ZBTH,20210930,80,80,80,80,0
ZBTW,20210930,40,40,10,10,0
ZCFD,20210930,40,50,0.01,0.01,0
ZCFI,20210930,50,50,20,30,0
ZCOF,20210930,60,60,40,50,0
ZCOH,20210930,90,100,80,80,0
ZCTH,20210930,100,100,100,100,0
ZCTW,20210930,40,40,10,10,0
